Join_Count,TARGET_FID,JOIN_FID,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,shape_id,route_id,agency_id,route_shor,route_long,route_desc,route_type,route_url,route_colo,route_text,route_ty_1,Shape_Length,Shape_Area
1,73,49,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,0.108895754053249,37072,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.049196577935755,0.000123232426527
1,73,50,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,0.089443591885659,37073,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.049196577935755,0.000123232426527
1,73,60,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.049196577935755,0.000123232426527
1,73,61,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.049196577935755,0.000123232426527
1,74,1,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.102976722414213,37001,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,2,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.113447068846547,37002,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,3,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.094568711487921,37003,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,4,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.105326230342327,37004,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,5,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.105224004899472,37005,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,6,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.097566254589819,37006,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,7,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.106130133796893,37007,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,,808000,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,15,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.083978846264096,37017,8823,MCRO,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,3,,DF0070,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,16,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.093453250782904,37018,8823,MCRO,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,3,,DF0070,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,49,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.108895754053249,37072,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,50,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.089443591885659,37073,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,60,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,74,61,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.036883613908821,0.000051554562190
1,75,49,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,0.108895754053249,37072,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.068913255041235,0.000199387319856
1,75,50,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,0.089443591885659,37073,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.068913255041235,0.000199387319856
1,75,60,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.068913255041235,0.000199387319856
1,75,61,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.068913255041235,0.000199387319856
1,76,49,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,0.108895754053249,37072,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.069048544991063,0.000270522742212
1,76,50,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,0.089443591885659,37073,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.069048544991063,0.000270522742212
1,76,60,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.069048544991063,0.000270522742212
1,76,61,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.069048544991063,0.000270522742212
1,77,60,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,61,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,71,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.109391491654321,37108,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,72,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.145640700448208,37109,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,73,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.139126804434512,37110,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,74,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.109611641171781,37111,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,75,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.145301680670931,37112,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,76,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.138787784657234,37113,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,81,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.240705319151560,37118,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,82,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.257422224844218,37119,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,77,83,24,031,705901,24031705901,1400000US24031705901,7059.01,Census Tract 7059.01,G5020,S,5092489.000000000000000,23248.000000000000000,+38.9959383,-077.1411785,0.256261612819507,37120,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.103922724766913,0.000531921989686
1,79,71,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.109391491654321,37108,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,72,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.145640700448208,37109,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,73,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.139126804434512,37110,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,74,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.109611641171781,37111,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,75,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.145301680670931,37112,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,76,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.138787784657234,37113,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,81,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.240705319151560,37118,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,82,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.257422224844218,37119,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,79,83,24,031,706009,24031706009,1400000US24031706009,7060.09,Census Tract 7060.09,G5020,S,11726407.000000000000000,92064.000000000000000,+38.9959125,-077.1938101,0.256261612819507,37120,8865,MCRO,36,36-Bethesda-Potomac-via Hillandale,Rte 36 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.185037982398921,0.001228864105859
1,80,159,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.247051074571467,37199,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,,FFBD9D,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,160,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.266853301732446,37200,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,,FFBD9D,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,161,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.251632388349515,37201,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,,FFBD9D,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,162,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.271762639899821,37202,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,,FFBD9D,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,176,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,,000080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,177,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.199346727839161,37217,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,,000080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,196,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.221675912630090,37239,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,,408080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,197,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.216078695213927,37240,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,,408080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,202,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,,8000FF,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,203,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.246081238090864,37246,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,,8000FF,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,217,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.241834505778100,37263,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,218,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.233281037444428,37264,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,219,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.234087387952374,37265,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,80,220,24,031,700610,24031700610,1400000US24031700610,7006.10,Census Tract 7006.10,G5020,S,4953859.000000000000000,399534.000000000000000,+39.1387592,-077.2520748,0.221598652217169,37266,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.117538040038343,0.000557754044850
1,81,71,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.109391491654321,37108,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,81,72,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.145640700448208,37109,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,81,73,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.139126804434512,37110,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,81,74,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.109611641171781,37111,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,81,75,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.145301680670931,37112,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,81,76,24,031,706008,24031706008,1400000US24031706008,7060.08,Census Tract 7060.08,G5020,S,19410128.000000000000000,3845301.000000000000000,+38.9966198,-077.2227804,0.138787784657234,37113,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.289572742838501,0.002418077258992
1,82,49,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.108895754053249,37072,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,50,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.089443591885659,37073,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,60,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.141686576228623,37083,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,61,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.144124652094194,37085,8855,MCRO,29,29-Bethesda-GlenEcho-FriendshpHghts,Rte 29 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,71,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.109391491654321,37108,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,72,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.145640700448208,37109,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,73,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.139126804434512,37110,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,74,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.109611641171781,37111,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,75,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.145301680670931,37112,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,82,76,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,0.138787784657234,37113,8862,MCRO,32,32-Bethesda-Naval Ship R&D Center,Rte 32 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,0.196051115786354,0.001000397514564
1,83,124,24,031,701303,24031701303,1400000US24031701303,7013.03,Census Tract 7013.03,G5020,S,4148547.000000000000000,131882.000000000000000,+39.1074390,-077.0989671,0.149902510183501,37162,8878,MCRO,48,48-Wheaton-Rockville,Rte 48 operates Monday-Sunday,3,,800080,FFFFFF,Bus,0.118954497137867,0.000445747430425
1,83,125,24,031,701303,24031701303,1400000US24031701303,7013.03,Census Tract 7013.03,G5020,S,4148547.000000000000000,131882.000000000000000,+39.1074390,-077.0989671,0.153265867360108,37163,8878,MCRO,48,48-Wheaton-Rockville,Rte 48 operates Monday-Sunday,3,,800080,FFFFFF,Bus,0.118954497137867,0.000445747430425
1,83,126,24,031,701303,24031701303,1400000US24031701303,7013.03,Census Tract 7013.03,G5020,S,4148547.000000000000000,131882.000000000000000,+39.1074390,-077.0989671,0.147771092482530,37164,8879,MCRO,49,49-Rockville-Glenmont,Rte 49 operates Monday-Sunday,3,,00009F,FFFFFF,Bus,0.118954497137867,0.000445747430425
1,83,127,24,031,701303,24031701303,1400000US24031701303,7013.03,Census Tract 7013.03,G5020,S,4148547.000000000000000,131882.000000000000000,+39.1074390,-077.0989671,0.147921634793636,37165,8879,MCRO,49,49-Rockville-Glenmont,Rte 49 operates Monday-Sunday,3,,00009F,FFFFFF,Bus,0.118954497137867,0.000445747430425
