"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_002E","B08141_002M","B08141_003E","B08141_003M","B08141_004E","B08141_004M","B08141_005E","B08141_005M","B08141_006E","B08141_006M","B08141_007E","B08141_007M","B08141_008E","B08141_008M","B08141_009E","B08141_009M","B08141_010E","B08141_010M","B08141_011E","B08141_011M","B08141_012E","B08141_012M","B08141_013E","B08141_013M","B08141_014E","B08141_014M","B08141_015E","B08141_015M","B08141_016E","B08141_016M","B08141_017E","B08141_017M","B08141_018E","B08141_018M","B08141_019E","B08141_019M","B08141_020E","B08141_020M","B08141_021E","B08141_021M","B08141_022E","B08141_022M","B08141_023E","B08141_023M","B08141_024E","B08141_024M","B08141_025E","B08141_025M","B08141_026E","B08141_026M","B08141_027E","B08141_027M","B08141_028E","B08141_028M","B08141_029E","B08141_029M","B08141_030E","B08141_030M","B08141_031E","B08141_031M","B08141_032E","B08141_032M","B08141_033E","B08141_033M","B08141_034E","B08141_034M","B08141_035E","B08141_035M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 or more vehicles available","Margin of Error!!Total:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Estimate!!Total:!!Public transportation:","Margin of Error!!Total:!!Public transportation:","Estimate!!Total:!!Public transportation:!!No vehicle available","Margin of Error!!Total:!!Public transportation:!!No vehicle available","Estimate!!Total:!!Public transportation:!!1 vehicle available","Margin of Error!!Total:!!Public transportation:!!1 vehicle available","Estimate!!Total:!!Public transportation:!!2 vehicles available","Margin of Error!!Total:!!Public transportation:!!2 vehicles available","Estimate!!Total:!!Public transportation:!!3 or more vehicles available","Margin of Error!!Total:!!Public transportation:!!3 or more vehicles available","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!No vehicle available","Margin of Error!!Total:!!Walked:!!No vehicle available","Estimate!!Total:!!Walked:!!1 vehicle available","Margin of Error!!Total:!!Walked:!!1 vehicle available","Estimate!!Total:!!Walked:!!2 vehicles available","Margin of Error!!Total:!!Walked:!!2 vehicles available","Estimate!!Total:!!Walked:!!3 or more vehicles available","Margin of Error!!Total:!!Walked:!!3 or more vehicles available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!No vehicle available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!No vehicle available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!1 vehicle available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!1 vehicle available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!2 vehicles available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!2 vehicles available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!3 or more vehicles available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!3 or more vehicles available","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!No vehicle available","Margin of Error!!Total:!!Worked from home:!!No vehicle available","Estimate!!Total:!!Worked from home:!!1 vehicle available","Margin of Error!!Total:!!Worked from home:!!1 vehicle available","Estimate!!Total:!!Worked from home:!!2 vehicles available","Margin of Error!!Total:!!Worked from home:!!2 vehicles available","Estimate!!Total:!!Worked from home:!!3 or more vehicles available","Margin of Error!!Total:!!Worked from home:!!3 or more vehicles available",
"1400000US24031700614","Census Tract 7006.14; Montgomery County; Maryland","3101","605","33","53","900","211","1732","567","436","368","1978","501","0","19","424","157","1118","396","436","368","185","115","0","19","149","106","36","49","0","19","125","113","0","19","40","62","85","99","0","19","0","19","0","19","0","19","0","19","0","19","119","180","0","19","0","19","119","180","0","19","694","203","33","53","287","130","374","184","0","19",
"1400000US24031700615","Census Tract 7006.15; Montgomery County; Maryland","1448","174","15","16","210","106","632","154","591","131","835","125","0","14","49","29","403","98","383","109","100","118","10","14","72","114","10","15","8","13","6","10","0","14","0","14","6","10","0","14","8","9","0","14","4","6","4","7","0","14","4","7","0","14","0","14","4","7","0","14","495","133","5","8","85","53","205","93","200","75",
"1400000US24031700616","Census Tract 7006.16; Montgomery County; Maryland","2597","439","112","122","305","224","1441","430","739","242","1174","214","23","40","86","53","606","179","459","174","138","128","89","121","0","19","49","46","0","19","42","35","0","19","0","19","42","35","0","19","28","37","0","19","0","19","14","24","14","28","14","21","0","19","0","19","14","21","0","19","1201","370","0","19","219","218","716","319","266","117",
"1400000US24031700617","Census Tract 7006.17; Montgomery County; Maryland","919","118","16","18","180","59","505","154","218","90","540","118","0","14","115","40","287","115","138","87","55","41","8","12","5","8","7","14","35","41","28","15","0","14","0","14","22","17","6","9","11","10","0","14","7","10","4","7","0","14","33","26","0","14","16","21","12","18","5","8","252","94","8","13","37","30","173","86","34","26",
"1400000US24031700618","Census Tract 7006.18; Montgomery County; Maryland","2741","611","32","52","195","100","1672","566","842","231","1214","216","17","27","106","76","783","191","308","124","149","101","0","19","0","19","112","91","37","44","106","63","0","19","32","32","40","40","34","38","10","16","0","19","0","19","0","19","10","16","20","24","0","19","5","8","0","19","15","23","1242","554","15","25","52","37","737","502","438","191",
"1400000US24031700706","Census Tract 7007.06; Montgomery County; Maryland","2453","391","151","136","742","245","822","224","738","261","1229","289","0","14","472","217","503","201","254","114","440","263","0","14","98","89","28","29","314","249","204","147","151","136","17","20","0","14","36","38","11","17","0","14","0","14","11","17","0","14","19","23","0","14","13","18","6","13","0","14","550","124","0","14","142","72","274","91","134","66",
"1400000US24031700710","Census Tract 7007.10; Montgomery County; Maryland","3085","481","8","20","320","219","1841","468","916","362","1918","395","0","19","108","85","1286","373","524","206","229","201","0","19","12","24","20","37","197","196","126","109","8","20","0","19","99","104","19","31","0","19","0","19","0","19","0","19","0","19","17","28","0","19","0","19","0","19","17","28","795","312","0","19","200","190","436","284","159","119",
"1400000US24031700711","Census Tract 7007.11; Montgomery County; Maryland","4005","439","90","101","899","278","1642","291","1374","431","2061","353","0","19","359","138","971","249","731","261","273","156","36","54","102","90","94","111","41","37","686","222","54","84","173","148","287","181","172","162","4","6","0","19","0","19","3","4","1","5","80","66","0","19","43","48","14","23","23","40","901","336","0","19","222","116","273","127","406","311",
"1400000US24031700713","Census Tract 7007.13; Montgomery County; Maryland","2466","334","209","149","1086","261","769","249","402","212","1518","258","59","71","598","167","569","205","292","171","391","157","49","75","167","128","91","69","84","73","191","93","36","54","92","62","43","42","20","31","28","25","0","14","15","24","13","19","0","14","73","99","65","98","0","14","8","15","0","14","265","144","0","14","214","130","45","42","6","13",
"1400000US24031700715","Census Tract 7007.15; Montgomery County; Maryland","3062","560","70","108","371","152","1151","237","1470","575","2429","437","70","108","330","151","902","202","1127","442","333","207","0","19","16","22","51","58","266","208","42","35","0","19","6","11","36","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","258","113","0","19","19","21","162","81","77","77",
"1400000US24031700718","Census Tract 7007.18; Montgomery County; Maryland","2670","403","52","82","1175","285","1234","295","209","183","1345","279","0","19","716","223","497","163","132","101","92","75","0","19","6","13","86","74","0","19","134","87","0","19","42","43","54","44","38","70","8","16","0","19","8","16","0","19","0","19","25","39","0","19","0","19","25","39","0","19","1066","267","52","82","403","147","572","251","39","40",
"1400000US24031700720","Census Tract 7007.20; Montgomery County; Maryland","1708","309","33","34","247","82","644","212","784","190","971","238","0","14","155","55","336","180","480","140","113","77","0","14","6","9","13","14","94","70","67","40","22","31","0","14","16","16","29","27","13","19","0","14","13","19","0","14","0","14","12","13","0","14","6","9","6","9","0","14","532","164","11","12","67","46","273","133","181","78",
"1400000US24031700721","Census Tract 7007.21; Montgomery County; Maryland","1757","279","102","104","826","231","653","281","176","202","840","222","79","99","503","174","217","148","41","66","343","171","0","14","64","61","223","168","56","74","314","158","14","21","158","114","142","125","0","14","0","14","0","14","0","14","0","14","0","14","19","15","9","14","0","14","10","17","0","14","241","169","0","14","101","88","61","71","79","127",
"1400000US24031700723","Census Tract 7007.23; Montgomery County; Maryland","1692","506","111","63","696","402","494","200","391","265","888","322","85","55","256","162","220","76","327","240","240","230","0","14","138","221","49","50","53","79","172","108","19","30","55","77","87","74","11","19","55","81","0","14","55","81","0","14","0","14","0","14","0","14","0","14","0","14","0","14","337","150","7","11","192","127","138","93","0","14",
"1400000US24031700724","Census Tract 7007.24; Montgomery County; Maryland","1718","445","104","77","485","151","465","217","664","493","1051","273","22","36","397","137","347","172","285","251","347","230","0","14","5","9","29","38","313","233","121","111","47","67","6","17","68","80","0","14","0","14","0","14","0","14","0","14","0","14","65","68","0","14","51","67","0","14","14","23","134","99","35","53","26","22","21","27","52","79",
"1400000US24031700725","Census Tract 7007.25; Montgomery County; Maryland","2704","426","551","350","598","230","990","427","565","278","1211","372","130","181","222","131","469","202","390","298","450","220","0","19","58","61","217","178","175","141","319","159","211","156","68","66","40","47","0","19","99","114","81","110","18","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","625","256","129","122","232","161","264","174","0","19",
"1400000US24031700726","Census Tract 7007.26; Montgomery County; Maryland","2039","581","0","14","838","328","900","495","301","289","1341","493","0","14","508","310","556","285","277","293","164","103","0","14","78","70","86","95","0","14","82","62","0","14","67","56","15","20","0","14","0","14","0","14","0","14","0","14","0","14","102","78","0","14","102","78","0","14","0","14","350","271","0","14","83","52","243","268","24","31",
"1400000US24031700727","Census Tract 7007.27; Montgomery County; Maryland","982","173","81","54","253","105","306","179","342","147","489","149","26","40","124","66","214","118","125","97","165","94","37","41","6","9","24","27","98","85","142","80","13","16","46","43","30","38","53","53","0","14","0","14","0","14","0","14","0","14","87","78","0","14","60","70","27","38","0","14","99","67","5","8","17","13","11","13","66","63",
"1400000US24031700728","Census Tract 7007.28; Montgomery County; Maryland","1102","181","45","37","277","133","473","112","307","142","483","121","0","14","65","45","229","72","189","107","105","54","0","14","24","24","52","39","29","31","119","59","10","18","39","31","40","32","30","35","55","42","9","11","0","14","46","39","0","14","18","21","0","14","0","14","7","11","11","18","322","126","26","30","149","115","99","52","48","33",
"1400000US24031700729","Census Tract 7007.29; Montgomery County; Maryland","1259","277","20","34","221","88","611","182","407","252","687","219","0","14","122","56","316","86","249","211","172","61","0","14","45","45","42","45","85","63","107","72","0","14","25","33","64","59","18","24","3","7","0","14","0","14","3","7","0","14","34","38","20","34","0","14","5","8","9","16","256","99","0","14","29","24","181","88","46","41",
"1400000US24031700730","Census Tract 7007.30; Montgomery County; Maryland","2306","261","10","15","439","149","1169","281","688","264","1349","257","0","19","241","79","672","241","436","238","367","199","10","15","22","29","251","187","84","117","206","127","0","19","101","105","73","75","32","45","7","12","0","19","0","19","0","19","7","12","20","25","0","19","0","19","10","19","10","17","357","119","0","19","75","57","163","93","119","88",
"1400000US24031700731","Census Tract 7007.31; Montgomery County; Maryland","2272","463","205","187","842","487","504","226","721","368","953","208","13","44","336","157","238","145","366","170","468","270","0","14","180","160","48","53","240","224","245","169","187","163","19","22","39","55","0","14","0","14","0","14","0","14","0","14","0","14","219","326","0","14","201","326","16","33","2","11","387","201","5","18","106","69","163","159","113","104",
"1400000US24031700732","Census Tract 7007.32; Montgomery County; Maryland","2131","531","245","338","778","300","183","125","925","441","863","150","0","14","241","114","104","82","518","167","640","452","173","259","173","118","47","48","247","307","239","136","19","32","142","119","7","13","71","68","62","85","53","83","0","14","0","14","9","15","179","118","0","14","168","118","11","24","0","14","148","82","0","14","54","61","14","24","80","54",
"1400000US24031700733","Census Tract 7007.33; Montgomery County; Maryland","3014","496","104","88","955","174","1019","332","936","437","1949","338","0","14","590","158","675","259","684","325","254","150","0","14","33","51","86","73","135","119","196","93","44","52","76","62","45","45","31","47","11","18","0","14","0","14","11","18","0","14","20","30","0","14","0","14","20","30","0","14","584","204","60","96","256","103","182","127","86","76",
"1400000US24031700810","Census Tract 7008.10; Montgomery County; Maryland","3657","701","49","47","250","150","1850","539","1508","522","2166","428","19","33","193","144","1179","360","775","233","217","140","0","19","39","45","24","28","154","128","191","109","9","14","0","19","65","51","117","106","122","113","0","19","0","19","107","114","15","23","58","68","0","19","0","19","39","66","19","23","903","336","21","32","18","23","436","232","428","277",
"1400000US24031700811","Census Tract 7008.11; Montgomery County; Maryland","2631","431","164","213","601","217","818","285","1048","362","1617","349","3","4","292","123","552","243","770","316","241","118","0","14","36","53","91","85","114","77","188","197","142","203","0","14","28","31","18","29","16","27","0","14","0","14","16","27","0","14","51","46","2","4","0","14","49","45","0","14","518","222","17","27","273","243","82","63","146","115",
"1400000US24031700812","Census Tract 7008.12; Montgomery County; Maryland","2054","382","0","14","315","134","1157","377","582","265","1124","210","0","14","202","98","545","174","377","168","497","342","0","14","18","21","390","330","89","95","74","62","0","14","41","46","26","34","7","13","10","17","0","14","0","14","0","14","10","17","15","18","0","14","0","14","7","12","8","15","334","117","0","14","54","36","189","77","91","67",
"1400000US24031700813","Census Tract 7008.13; Montgomery County; Maryland","2906","563","0","19","1233","377","1009","404","664","369","1919","402","0","19","880","320","596","252","443","276","281","195","0","19","15","28","166","168","100","120","317","163","0","19","159","98","101","117","57","67","0","19","0","19","0","19","0","19","0","19","13","23","0","19","0","19","0","19","13","23","376","168","0","19","179","123","146","91","51","66",
"1400000US24031700815","Census Tract 7008.15; Montgomery County; Maryland","4256","608","93","83","729","241","1843","558","1591","586","2152","347","56","63","364","182","988","285","744","357","991","443","0","19","153","136","346","303","492","346","211","111","20","27","68","67","36","41","87","70","0","19","0","19","0","19","0","19","0","19","32","40","17","28","15","27","0","19","0","19","870","367","0","19","129","93","473","333","268","151",
"1400000US24031700818","Census Tract 7008.18; Montgomery County; Maryland","3080","523","867","483","951","334","1094","296","168","157","1858","514","465","434","598","250","643","242","152","155","399","208","5","8","49","103","329","179","16","26","277","204","185","184","92","116","0","19","0","19","105","116","91","111","0","19","14","26","0","19","83","100","56","90","27","42","0","19","0","19","358","178","65","84","185","110","108","102","0","19",
"1400000US24031700819","Census Tract 7008.19; Montgomery County; Maryland","3771","654","133","175","645","227","1521","494","1472","617","2616","673","45","75","424","181","888","276","1259","623","225","157","41","74","16","26","55","56","113","109","110","96","0","19","21","34","31","36","58","85","0","19","0","19","0","19","0","19","0","19","282","221","47","77","43","48","192","207","0","19","538","200","0","19","141","92","355","149","42","48",
"1400000US24031700820","Census Tract 7008.20; Montgomery County; Maryland","1847","377","302","177","323","145","1001","453","221","141","976","340","31","30","191","102","567","324","187","122","256","197","124","179","37","45","87","86","8","12","145","108","59","48","0","14","82","86","4","21","11","17","0","14","0","14","11","17","0","14","105","89","31","48","17","20","57","82","0","14","354","180","57","56","78","74","197","174","22","24",
"1400000US24031700822","Census Tract 7008.22; Montgomery County; Maryland","836","170","70","66","335","108","380","161","51","59","384","133","31","45","125","72","190","97","38","42","173","116","0","14","68","68","105","82","0","14","89","57","22","24","52","43","15","21","0","14","24","26","0","14","8","14","16","20","0","14","18","16","0","14","12","14","6","11","0","14","148","54","17","23","70","47","48","32","13","19",
"1400000US24031700823","Census Tract 7008.23; Montgomery County; Maryland","1663","249","164","159","154","65","946","211","399","200","882","196","124","140","61","45","444","129","253","163","65","42","0","14","23","28","31","29","11","18","44","32","0","14","0","14","26","25","18","17","51","40","0","14","13","20","38","35","0","14","29","35","0","14","0","14","26","35","3","8","592","215","40","61","57","43","381","184","114","83",
"1400000US24031700824","Census Tract 7008.24; Montgomery County; Maryland","1407","185","13","19","212","69","773","213","409","162","704","130","6","9","90","49","374","122","234","100","30","30","0","14","0","14","17","20","13","21","18","23","0","14","18","23","0","14","0","14","46","36","0","14","26","26","8","12","12","19","20","32","0","14","0","14","20","32","0","14","589","126","7","10","78","40","354","135","150","80",
"1400000US24031700826","Census Tract 7008.26; Montgomery County; Maryland","3681","463","15","24","1093","386","1707","439","866","307","2155","426","0","19","685","380","825","270","645","255","28","34","0","19","7","12","0","19","21","34","129","112","0","19","43","51","86","103","0","19","118","105","0","19","9","16","87","97","22","38","36","39","15","24","0","19","21","32","0","19","1215","284","0","19","349","168","688","256","178","97",
"1400000US24031700828","Census Tract 7008.28; Montgomery County; Maryland","1234","121","29","27","190","50","571","128","444","151","517","97","2","3","77","31","210","60","228","93","85","75","0","14","0","14","63","71","22","23","75","42","18","22","0","14","38","33","19","17","0","14","0","14","0","14","0","14","0","14","12","13","0","14","5","8","0","14","7","11","545","107","9","10","108","45","260","104","168","81",
"1400000US24031700829","Census Tract 7008.29; Montgomery County; Maryland","1792","245","109","78","606","217","663","183","414","159","770","184","43","45","259","124","312","132","156","92","145","126","0","14","70","91","9","15","66","90","76","60","0","14","28","44","34","35","14","22","56","51","0","14","7","12","9","15","40","48","7","11","0","14","0","14","7","11","0","14","738","123","66","57","242","76","292","115","138","81",
"1400000US24031700830","Census Tract 7008.30; Montgomery County; Maryland","1273","315","102","68","485","208","627","299","59","47","628","213","78","58","229","122","296","184","25","17","269","179","0","14","139","151","130","110","0","14","104","80","0","14","41","35","52","63","11","14","0","14","0","14","0","14","0","14","0","14","4","7","0","14","4","7","0","14","0","14","268","101","24","37","72","48","149","89","23","26",
"1400000US24031700832","Census Tract 7008.32; Montgomery County; Maryland","1494","252","86","105","185","78","341","96","882","258","915","248","40","58","51","31","214","77","610","230","303","106","8","13","46","55","46","40","203","89","53","38","0","14","20","19","22","30","11","17","6","10","0","14","0","14","6","10","0","14","87","49","17","25","49","43","13","21","8","12","130","54","21","24","19","17","40","37","50","34",
"1400000US24031700833","Census Tract 7008.33; Montgomery County; Maryland","1940","305","25","31","393","184","736","274","786","401","1136","285","25","31","291","164","358","120","462","300","302","183","0","14","6","12","170","172","126","94","61","45","0","14","28","30","21","34","12","28","16","26","0","14","0","14","0","14","16","26","14","20","0","14","0","14","0","14","14","20","411","147","0","14","68","62","187","105","156","102",
"1400000US24031700834","Census Tract 7008.34; Montgomery County; Maryland","3179","469","24","25","623","299","1311","309","1221","497","2016","384","0","19","300","132","837","236","879","410","383","200","0","19","45","55","89","57","249","219","44","51","11","18","0","19","33","39","0","19","103","102","0","19","71","99","18","28","14","25","58","67","0","19","0","19","44","64","14","22","575","239","13","18","207","214","290","130","65","49",
"1400000US24031700835","Census Tract 7008.35; Montgomery County; Maryland","2509","394","28","43","180","121","1069","269","1232","415","1484","258","28","43","63","54","622","198","771","213","151","71","0","14","40","50","44","38","67","51","251","158","0","14","25","36","120","90","106","135","16","25","0","14","0","14","16","25","0","14","13","17","0","14","0","14","8","14","5","9","594","254","0","14","52","44","259","105","283","231",
"1400000US24031700836","Census Tract 7008.36; Montgomery County; Maryland","883","329","88","60","151","54","471","311","173","93","479","196","33","23","72","46","289","183","85","60","106","60","24","21","8","12","24","37","50","51","7","12","0","14","0","14","0","14","7","12","19","24","12","18","1","5","6","9","0","14","0","14","0","14","0","14","0","14","0","14","272","148","19","21","70","41","152","147","31","29",
"1400000US24031700837","Census Tract 7008.37; Montgomery County; Maryland","3635","579","142","104","1585","409","1418","491","490","424","1948","480","78","78","763","289","750","256","357","398","224","147","12","21","152","143","37","37","23","39","184","160","20","36","123","149","41","49","0","19","62","81","0","19","0","19","62","81","0","19","87","90","32","41","16","25","39","61","0","19","1130","400","0","19","531","198","489","352","110","83",
"1400000US24031700838","Census Tract 7008.38; Montgomery County; Maryland","3227","442","52","52","1372","286","1449","413","354","331","1848","367","0","14","802","226","807","316","239","207","152","116","0","14","42","46","110","101","0","14","191","103","0","14","98","79","93","70","0","14","179","124","30","41","73","62","22","39","54","86","126","92","22","35","104","82","0","14","0","14","731","238","0","14","253","125","417","184","61","97",
"1400000US24031700839","Census Tract 7008.39; Montgomery County; Maryland","3797","455","85","70","2140","360","1357","412","215","203","2029","355","0","19","1088","280","846","275","95","91","283","193","0","19","134","120","149","140","0","19","262","206","0","19","141","144","121","143","0","19","88","83","0","19","53","78","16","26","19","31","160","121","85","70","56","78","0","19","19","31","975","294","0","19","668","284","225","119","82","92",
"1400000US24031700901","Census Tract 7009.01; Montgomery County; Maryland","2899","536","363","191","1570","385","801","404","165","160","1267","246","97","93","682","226","380","231","108","111","131","120","0","14","34","45","97","112","0","14","567","274","225","122","180","131","162","197","0","14","36","55","0","14","27","48","9","20","0","14","16","28","16","28","0","14","0","14","0","14","882","336","25","44","647","312","153","91","57","56",
"1400000US24031700902","Census Tract 7009.02; Montgomery County; Maryland","2304","442","12","20","318","127","1228","416","746","269","1168","307","0","14","140","83","649","236","379","199","151","114","0","14","15","23","57","61","79","88","148","66","0","14","69","44","58","49","21","24","24","28","0","14","0","14","12","23","12","19","24","31","0","14","0","14","5","8","19","31","789","257","12","20","94","71","447","224","236","159",
"1400000US24031700903","Census Tract 7009.03; Montgomery County; Maryland","1097","171","64","53","270","130","547","183","216","137","590","164","16","23","106","56","367","162","101","83","113","65","31","43","30","32","38","34","14","33","90","61","0","14","27","21","30","33","33","45","0","14","0","14","0","14","0","14","0","14","56","50","17","19","0","14","32","44","7","11","248","122","0","14","107","85","80","41","61","86",
"1400000US24031700904","Census Tract 7009.04; Montgomery County; Maryland","2141","473","532","338","1045","219","540","278","24","51","1045","267","138","198","634","169","261","110","12","32","317","230","81","111","79","61","157","199","0","14","284","140","148","127","103","71","33","37","0","14","28","35","0","14","28","35","0","14","0","14","42","67","42","67","0","14","0","14","0","14","425","154","123","107","201","94","89","63","12","25",
"1400000US24031700905","Census Tract 7009.05; Montgomery County; Maryland","2170","422","290","192","721","177","860","340","299","178","1077","263","35","55","471","151","468","205","103","71","166","140","30","44","19","19","20","24","97","124","136","79","74","60","17","29","9","15","36","31","45","70","45","70","0","14","0","14","0","14","14","20","14","20","0","14","0","14","0","14","732","339","92","86","214","114","363","322","63","59",
"1400000US24031701001","Census Tract 7010.01; Montgomery County; Maryland","2788","375","70","55","907","288","975","277","836","258","1551","202","35","38","397","133","519","193","600","186","154","105","15","24","37","47","48","47","54","75","119","65","0","19","56","37","19","22","44","45","63","76","0","19","50","71","0","19","13","23","40","46","20","33","0","19","20","32","0","19","861","319","0","19","367","278","369","150","125","91",
"1400000US24031701002","Census Tract 7010.02; Montgomery County; Maryland","1788","188","39","48","340","103","999","206","410","191","863","198","9","14","153","89","473","125","228","128","115","70","30","45","39","36","25","22","21","36","26","24","0","14","0","14","26","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","784","154","0","14","148","91","475","144","161","105",
"1400000US24031701004","Census Tract 7010.04; Montgomery County; Maryland","2359","244","160","153","547","192","1229","266","423","183","873","202","21","28","183","79","464","143","205","129","146","93","0","14","53","61","25","30","68","64","337","168","139","156","76","53","87","44","35","36","58","54","0","14","0","14","58","54","0","14","10","15","0","14","0","14","0","14","10","15","935","188","0","14","235","140","595","183","105","71",
"1400000US24031701005","Census Tract 7010.05; Montgomery County; Maryland","1604","190","10","15","237","126","857","222","500","151","666","129","0","14","75","40","383","100","208","104","106","72","0","14","21","30","51","54","34","40","105","48","0","14","11","16","50","42","44","29","13","15","0","14","0","14","7","12","6","9","21","23","10","15","0","14","0","14","11","18","693","192","0","14","130","107","366","147","197","107",
"1400000US24031701006","Census Tract 7010.06; Montgomery County; Maryland","2366","300","35","33","364","134","1440","278","527","155","1066","199","0","19","185","75","620","153","261","116","142","65","0","19","53","47","75","47","14","16","67","35","0","19","12","19","55","30","0","19","44","35","0","19","24","27","10","15","10","15","14","16","0","19","6","10","8","12","0","19","1033","300","35","33","84","48","672","266","242","127",
"1400000US24031701007","Census Tract 7010.07; Montgomery County; Maryland","1963","407","36","44","965","382","752","185","210","143","808","123","22","35","341","104","343","107","102","68","124","93","0","14","67","69","57","56","0","14","104","64","14","22","0","14","73","56","17","19","65","65","0","14","65","65","0","14","0","14","87","85","0","14","72","83","0","14","15","17","775","388","0","14","420","351","279","121","76","112",
"1400000US24031701101","Census Tract 7011.01; Montgomery County; Maryland","2764","485","22","23","469","175","580","166","1693","505","1654","350","11","16","148","89","325","104","1170","372","110","70","0","14","14","26","32","30","64","52","331","155","0","14","62","52","62","50","207","140","7","11","0","14","7","11","0","14","0","14","31","28","0","14","5","9","26","27","0","14","631","204","11","18","233","132","135","77","252","106",
"1400000US24031701102","Census Tract 7011.02; Montgomery County; Maryland","3571","662","179","141","701","338","941","297","1750","683","1688","368","41","68","98","78","488","173","1061","351","90","102","15","23","0","19","62","98","13","23","501","225","92","82","103","91","72","73","234","186","71","91","17","28","11","18","43","82","0","19","204","137","0","19","42","56","10","19","152","139","1017","339","14","32","447","266","266","120","290","225",
"1400000US24031701201","Census Tract 7012.01; Montgomery County; Maryland","4200","956","197","168","596","208","1924","645","1483","819","1530","324","9","21","205","99","737","292","579","238","332","185","25","40","64","65","52","69","191","166","271","184","140","148","2","15","99","86","30","39","39","39","0","19","0","19","39","39","0","19","0","19","0","19","0","19","0","19","0","19","2028","908","23","37","325","160","997","498","683","785",
"1400000US24031701202","Census Tract 7012.02; Montgomery County; Maryland","1450","185","0","14","320","88","795","172","335","100","558","130","0","14","91","32","275","110","192","67","23","24","0","14","0","14","19","24","4","6","227","65","0","14","81","45","111","46","35","24","7","7","0","14","0","14","0","14","7","7","60","69","0","14","0","14","57","69","3","4","575","89","0","14","148","53","333","81","94","38",
"1400000US24031701205","Census Tract 7012.05; Montgomery County; Maryland","3453","412","41","64","506","184","1881","313","1025","365","1885","339","41","64","192","131","1138","284","514","225","60","76","0","19","0","19","41","60","19","42","185","98","0","19","69","57","88","71","28","44","42","51","0","19","15","25","27","44","0","19","59","54","0","19","6","16","53","51","0","19","1222","314","0","19","224","115","534","170","464","232",
"1400000US24031701206","Census Tract 7012.06; Montgomery County; Maryland","3349","375","26","42","234","146","1991","314","1098","418","1882","332","26","42","160","132","981","221","715","329","232","168","0","19","13","21","84","71","135","151","53","61","0","19","0","19","53","61","0","19","100","73","0","19","13","22","87","69","0","19","12","21","0","19","0","19","12","21","0","19","1070","250","0","19","48","37","774","197","248","183",
